,sentiment,occurences,sentimentsSummary,sentimentEdges,score
Great mobile,"[0.8, 0.6000000000000001, 0.8]",3,[0.7 0.8 0.8],0.8,1.1292142247813755
Heating issue,"[0.08148148148148147, 0.0, -0.05555555555555555, 0.0, 0.0, 0.2]",6,[0.     0.     0.0611],0.0611111111111111,1.926915151619377
Heating problem,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.8545453897278374
IR,"[0.25, 0.0, 0.0, 0.0]",4,[0.     0.     0.0625],0.0625,0.8425159222014601
OPT,"[0.0, 0.0, 0.0, 0.0, 0.625, 0.0, 0.2]",7,[0.  0.  0.1],0.1,0.9392415852164138
Only drawback,"[0.1, 0.1]",2,[0.1 0.1 0.1],0.1,0.7671578633079456
Only thing,"[-0.2, 0.39]",2,[-0.0525  0.095   0.2425],0.2425,0.8708685799884505
Same problem,"[0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.08666666666666667, 0.0, 0.0]",8,[0.     0.     0.0083],0.008333333333333333,2.9966563278320253
Slow charging,"[-0.30000000000000004, 0.0]",2,[-0.225 -0.15  -0.075],-0.22500000000000003,0.8023222064526565
Thanks,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.034999999999999996, 0.2, 0.175, 0.2, 0.06666666666666667, 0.1, 0.048051948051948054, 0.2, 0.2, 0.2, 0.05, 0.2]",19,[0.1375 0.2    0.2   ],0.2,1.7412119735762146
USB port,"[-0.0125, 0.0, -0.5, 0.0, 0.0]",5,[-0.0125  0.      0.    ],-0.0125,1.5252233427491737
alert slider,"[0.0, 0.0, 0.0, -0.5]",4,[-0.125  0.     0.   ],-0.125,1.3299830081190378
anything,"[0.0, 3.700743415417188e-17, -0.8, 0.0, 0.0, 0.0, -0.171875]",7,[-0.0859  0.      0.    ],-0.0859375,1.7865356894197233
app,"[0.0, -0.125, 0.0, -0.1, 0.10200000000000001, -0.1, 0.10000000000000002]",7,[-0.1   0.    0.05],-0.1,1.9823555272657627
back cover,"[0.0, -0.125, 0.07878787878787878]",3,[-0.0625  0.      0.0394],-0.0625,1.4571915108052271
bad experience,"[-0.22499999999999992, -0.26249999999999996, -0.22499999999999992]",3,[-0.2437 -0.225  -0.225 ],-0.24374999999999994,1.4693802543130705
bad luck,"[0.0, -0.24999999999999992]",2,[-0.1875 -0.125  -0.0625],-0.18749999999999994,0.89628965182451
band 40,"[0.0, 0.0, 0.5, -0.5]",4,[-0.125  0.     0.125],-0.125,0.9298316119412666
battery,"[-0.35, -0.35, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.3, 0.35]",14,[0.   0.   0.25],0.24999999999999997,2.5226824614505934
battery backup,"[0.047619047619047616, 0.5, 0.0, 0.0, 0.7, 0.9099999999999999, 0.0, -0.06093750000000001, 0.0, 0.7, 0.06666666666666667, 0.2, 0.06666666666666667, 0.2833333333333334, 0.06666666666666665]",15,[0.     0.0667 0.3917],0.3916666666666667,3.4078587486617846
battery charging,"[0.14545454545454545, -0.16666666666666666]",2,[-0.0886 -0.0106  0.0674],-0.08863636363636364,0.8632106862444442
battery drain issue,"[0.0, 0.75, 0.0]",3,[0.    0.    0.375],0.375,1.7236999421146297
battery draining,"[0.12, 0.033333333333333326]",2,[0.055  0.0767 0.0983],0.09833333333333333,0.8292282504851443
battery drains,"[0.1, 0.1, 0.25]",3,[0.1   0.1   0.175],0.175,1.3024518064127246
battery heating,"[-0.3333333333333333, 0.5]",2,[-0.125   0.0833  0.2917],0.2916666666666667,0.8342953098850825
beauty mode,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.7010749254810125
beta version,"[0.6000000000000001, 0.0, 0.15000000000000002, 0.4, 0.2]",5,[0.15 0.2  0.4 ],0.4,1.76143807623939
big battery,"[0.0, 0.6]",2,[0.15 0.3  0.45],0.44999999999999996,0.8872067256777108
big brands,"[0.0, 0.011111111111111118]",2,[0.0028 0.0056 0.0083],0.008333333333333338,0.7724182665294502
big issue,"[0.0, 0.1673363095238095]",2,[0.0418 0.0837 0.1255],0.12550223214285713,0.8052771799465611
body ratio,"[0.0, 0.5, 0.0]",3,[0.   0.   0.25],0.25,1.1717805372109895
bottom,"[0.16666666666666666, 0.4035714285714286, 0.0]",3,[0.0833 0.1667 0.2851],0.2851190476190476,0.7832465126335479
bottom right side,"[0.22619047619047616, 0.2857142857142857]",2,[0.2411 0.256  0.2708],0.2708333333333333,0.9617684076734553
brand,"[0.0, 0.0, -0.07142857142857142, -0.6999999999999998, 1.0, 0.0]",6,[-0.0536  0.      0.    ],-0.05357142857142857,1.0253823458102136
bugs,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.125]",7,[0.   0.   0.05],0.05,1.0454473489413083
build quality,"[0.0, 0.30000000000000004, 0.31999999999999995, 0.31999999999999995, 0.8, 0.9099999999999999]",6,[0.305 0.32  0.68 ],0.68,1.9757255542104595
button,"[-0.225, 0.1875, 0.0]",3,[-0.1125  0.      0.0938],-0.1125,1.0119477213744235
buttons working,"[-0.08333333333333333, -0.08333333333333333]",2,[-0.0833 -0.0833 -0.0833],-0.08333333333333333,0.7812268333812764
cache,"[0.3666666666666667, 0.10000000000000002, 0.10000000000000002]",3,[0.1    0.1    0.2333],0.23333333333333336,0.9167258130708441
call,"[0.25, 0.0, 0.0, -0.16666666666666666, 0.0, -0.3]",6,[-0.125  0.     0.   ],-0.125,1.3086890106128757
calling,"[-0.07916666666666666, 0.0, 0.0, 0.0]",4,[-0.0198  0.      0.    ],-0.019791666666666666,0.8128085661338439
calls,"[0.0, 0.5, 0.0]",3,[0.   0.   0.25],0.25,0.8630834253914289
camera app,"[0.0, 0.43333333333333335, 0.375, 0.0, 0.0, 0.10000000000000002, 0.0, 0.0]",8,[0.     0.     0.1688],0.16875,2.1183878586461327
camera quality,"[0.0, 0.016666666666666673, 0.09416666666666663, 0.4666666666666666, 0.75, 0.18333333333333332, 0.0, 0.0, 0.0, 0.7, 0.19318181818181818]",11,[0.     0.0942 0.3299],0.3299242424242424,1.2511574418164897
cell,"[0.0, 0.0, 1.0]",3,[0.  0.  0.5],0.5,0.9072790226475553
charge,"[0.0, 0.0, -0.26666666666666666, -0.16666666666666666]",4,[-0.1917 -0.0833  0.    ],-0.19166666666666665,0.8428724898590435
charger,"[0.0, -0.5, -0.2041666666666667, 0.21428571428571427, 0.6, 0.2, 0.0, 0.0]",8,[-0.051   0.      0.2036],0.2035714285714286,1.45539441405072
charging,"[0.0, 0.0, -0.2277777777777778, 0.16666666666666666, 0.0, -0.15555555555555559, 0.0, 0.0, 0.1625, 0.0, -0.16666666666666666, 0.0]",12,[-0.0389  0.      0.    ],-0.038888888888888896,1.5595568040785885
charging cable,"[-0.16666666666666666, 0.0]",2,[-0.125  -0.0833 -0.0417],-0.125,0.7881465037208462
